XL,A,C,G,S,U,P,loss,nt,label,mass,round_4digits,1+,round_1+,simp_label
S,0,0,1,0,5,7,_H2S,7.0,SGUUUUU+7P-H2S,2181.199274,2181.1993,2182.207099,2182.2071,XGUUUUU+7P
S,1,4,1,0,0,7,_H2S_H2O,7.0,SACCCCG+7P-H2S-H2O,2182.279862,2182.2799,2183.287687,2183.2877,XACCCCG+7P
S,1,2,3,0,0,6,_H2S_H2O,7.0,SACCGGG+6P-H2S-H2O,2182.325825,2182.3258,2183.33365,2183.3336,XACCGGG+6P
S,6,0,0,0,0,6,_H2S_H2O,7.0,SAAAAAA+6P-H2S-H2O,2182.363546,2182.3635,2183.371371,2183.3714,XAAAAAA+6P
S,2,3,0,1,0,7,_H2S_H2O,7.0,SAACCCS+7P-H2S-H2O,2183.24612,2183.2461,2184.253945,2184.2539,XAACCCS+7P
S,1,3,1,0,1,7,_H2S_H2O,7.0,SACCCGU+7P-H2S-H2O,2183.263878,2183.2639,2184.2717030000003,2184.2717,XACCCGU+7P
S,2,1,2,1,0,6,_H2S_H2O,7.0,SAACGGS+6P-H2S-H2O,2183.292083,2183.2921,2184.299908,2184.2999,XAACGGS+6P
S,1,1,3,0,1,6,_H2S_H2O,7.0,SACGGGU+6P-H2S-H2O,2183.309841,2183.3098,2184.317666,2184.3177,XACGGGU+6P
S,2,2,0,1,1,7,_H2S_H2O,7.0,SAACCSU+7P-H2S-H2O,2184.230136,2184.2301,2185.2379610000003,2185.238,XAACCSU+7P
S,1,2,1,0,2,7,_H2S_H2O,7.0,SACCGUU+7P-H2S-H2O,2184.247894,2184.2479,2185.255719,2185.2557,XACCGUU+7P
S,3,0,1,2,0,6,_H2S_H2O,7.0,SAAAGSS+6P-H2S-H2O,2184.258341,2184.2583,2185.2661660000003,2185.2662,XAAAGSS+6P
S,2,0,2,1,1,6,_H2S_H2O,7.0,SAAGGSU+6P-H2S-H2O,2184.276099,2184.2761,2185.2839240000003,2185.2839,XAAGGSU+6P
S,1,0,3,0,2,6,_H2S_H2O,7.0,SAGGGUU+6P-H2S-H2O,2184.293857,2184.2939,2185.3016820000003,2185.3017,XAGGGUU+6P
S,2,4,0,0,0,7,_H2S,7.0,SAACCCC+7P-H2S,2184.295512,2184.2955,2185.3033370000003,2185.3033,XAACCCC+7P
S,2,2,2,0,0,6,_H2S,7.0,SAACCGG+6P-H2S,2184.341475,2184.3415,2185.3493000000003,2185.3493,XAACCGG+6P
S,2,1,0,1,2,7,_H2S_H2O,7.0,SAACSUU+7P-H2S-H2O,2185.214152,2185.2142,2186.221977,2186.222,XAACSUU+7P
S,1,1,1,0,3,7,_H2S_H2O,7.0,SACGUUU+7P-H2S-H2O,2185.23191,2185.2319,2186.239735,2186.2397,XACGUUU+7P
S,2,3,0,0,1,7,_H2S,7.0,SAACCCU+7P-H2S,2185.279528,2185.2795,2186.287353,2186.2874,XAACCCU+7P
S,3,1,1,1,0,6,_H2S,7.0,SAAACGS+6P-H2S,2185.307733,2185.3077,2186.3155580000002,2186.3156,XAAACGS+6P
S,2,1,2,0,1,6,_H2S,7.0,SAACGGU+6P-H2S,2185.325491,2185.3255,2186.333316,2186.3333,XAACGGU+6P
S,0,2,0,4,0,7,_H2S_H2O,7.0,SCCSSSS+7P-H2S-H2O,2186.107173,2186.1072,2187.114998,2187.115,XCCSSSS+7P
S,0,0,2,4,0,6,_H2S_H2O,7.0,SGGSSSS+6P-H2S-H2O,2186.153136,2186.1531,2187.160961,2187.161,XGGSSSS+6P
S,2,0,0,1,3,7,_H2S_H2O,7.0,SAASUUU+7P-H2S-H2O,2186.198168,2186.1982,2187.205993,2187.206,XAASUUU+7P
S,1,0,1,0,4,7,_H2S_H2O,7.0,SAGUUUU+7P-H2S-H2O,2186.215926,2186.2159,2187.223751,2187.2238,XAGUUUU+7P
S,2,2,0,0,2,7,_H2S,7.0,SAACCUU+7P-H2S,2186.263544,2186.2635,2187.271369,2187.2714,XAACCUU+7P
S,4,0,0,2,0,6,_H2S,7.0,SAAAASS+6P-H2S,2186.273991,2186.274,2187.281816,2187.2818,XAAAASS+6P
S,3,0,1,1,1,6,_H2S,7.0,SAAAGSU+6P-H2S,2186.291749,2186.2917,2187.299574,2187.2996,XAAAGSU+6P
S,2,0,2,0,2,6,_H2S,7.0,SAAGGUU+6P-H2S,2186.309507,2186.3095,2187.317332,2187.3173,XAAGGUU+6P
S,0,1,0,4,1,7,_H2S_H2O,7.0,SCSSSSU+7P-H2S-H2O,2187.091189,2187.0912,2188.0990140000004,2188.099,XCSSSSU+7P
S,0,3,0,3,0,7,_H2S,7.0,SCCCSSS+7P-H2S,2187.156565,2187.1566,2188.16439,2188.1644,XCCCSSS+7P
S,0,1,2,3,0,6,_H2S,7.0,SCGGSSS+6P-H2S,2187.202528,2187.2025,2188.210353,2188.2104,XCGGSSS+6P
S,2,1,0,0,3,7,_H2S,7.0,SAACUUU+7P-H2S,2187.24756,2187.2476,2188.255385,2188.2554,XAACUUU+7P
S,0,0,0,4,2,7,_H2S_H2O,7.0,SSSSSUU+7P-H2S-H2O,2188.075205,2188.0752,2189.0830300000002,2189.083,XSSSSUU+7P
S,0,2,0,3,1,7,_H2S,7.0,SCCSSSU+7P-H2S,2188.140581,2188.1406,2189.1484060000003,2189.1484,XCCSSSU+7P
S,1,0,1,4,0,6,_H2S,7.0,SAGSSSS+6P-H2S,2188.168786,2188.1688,2189.1766110000003,2189.1766,XAGSSSS+6P
S,0,0,2,3,1,6,_H2S,7.0,SGGSSSU+6P-H2S,2188.186544,2188.1865,2189.1943690000003,2189.1944,XGGSSSU+6P
S,2,0,0,0,4,7,_H2S,7.0,SAAUUUU+7P-H2S,2188.231576,2188.2316,2189.2394010000003,2189.2394,XAAUUUU+7P
S,0,1,0,3,2,7,_H2S,7.0,SCSSSUU+7P-H2S,2189.124597,2189.1246,2190.132422,2190.1324,XCSSSUU+7P
S,0,0,0,3,3,7,_H2S,7.0,SSSSUUU+7P-H2S,2190.108613,2190.1086,2191.116438,2191.1164,XSSSUUU+7P
S,3,3,0,0,0,7,_H2S_H2O,7.0,SAAACCC+7P-H2S-H2O,2190.29618,2190.2962,2191.304005,2191.304,XAAACCC+7P
S,3,1,2,0,0,6,_H2S_H2O,7.0,SAAACGG+6P-H2S-H2O,2190.342143,2190.3421,2191.349968,2191.35,XAAACGG+6P
S,3,2,0,0,1,7,_H2S_H2O,7.0,SAAACCU+7P-H2S-H2O,2191.280196,2191.2802,2192.2880210000003,2192.288,XAAACCU+7P
S,4,0,1,1,0,6,_H2S_H2O,7.0,SAAAAGS+6P-H2S-H2O,2191.308401,2191.3084,2192.316226,2192.3162,XAAAAGS+6P
S,3,0,2,0,1,6,_H2S_H2O,7.0,SAAAGGU+6P-H2S-H2O,2191.326159,2191.3262,2192.3339840000003,2192.334,XAAAGGU+6P
S,0,3,1,2,0,7,_H2S_H2O,7.0,SCCCGSS+7P-H2S-H2O,2192.190975,2192.191,2193.1988,2193.1988,XCCCGSS+7P
S,0,1,3,2,0,6,_H2S_H2O,7.0,SCGGGSS+6P-H2S-H2O,2192.236938,2192.2369,2193.244763,2193.2448,XCGGGSS+6P
S,3,1,0,0,2,7,_H2S_H2O,7.0,SAAACUU+7P-H2S-H2O,2192.264212,2192.2642,2193.272037,2193.272,XAAACUU+7P
S,4,1,1,0,0,6,_H2S,7.0,SAAAACG+6P-H2S,2192.357793,2192.3578,2193.3656180000003,2193.3656,XAAAACG+6P
S,1,2,0,3,0,7,_H2S_H2O,7.0,SACCSSS+7P-H2S-H2O,2193.157233,2193.1572,2194.165058,2194.1651,XACCSSS+7P
S,0,2,1,2,1,7,_H2S_H2O,7.0,SCCGSSU+7P-H2S-H2O,2193.174991,2193.175,2194.182816,2194.1828,XCCGSSU+7P
S,1,0,2,3,0,6,_H2S_H2O,7.0,SAGGSSS+6P-H2S-H2O,2193.203196,2193.2032,2194.211021,2194.211,XAGGSSS+6P
S,0,0,3,2,1,6,_H2S_H2O,7.0,SGGGSSU+6P-H2S-H2O,2193.220954,2193.221,2194.228779,2194.2288,XGGGSSU+6P
S,0,4,1,1,0,7,_H2S,7.0,SCCCCGS+7P-H2S,2193.240367,2193.2404,2194.248192,2194.2482,XCCCCGS+7P
S,3,0,0,0,3,7,_H2S_H2O,7.0,SAAAUUU+7P-H2S-H2O,2193.248228,2193.2482,2194.256053,2194.2561,XAAAUUU+7P
S,0,2,3,1,0,6,_H2S,7.0,SCCGGGS+6P-H2S,2193.28633,2193.2863,2194.294155,2194.2942,XCCGGGS+6P
S,5,0,0,1,0,6,_H2S,7.0,SAAAAAS+6P-H2S,2193.324051,2193.3241,2194.331876,2194.3319,XAAAAAS+6P
S,4,0,1,0,1,6,_H2S,7.0,SAAAAGU+6P-H2S,2193.341809,2193.3418,2194.349634,2194.3496,XAAAAGU+6P
S,1,1,0,3,1,7,_H2S_H2O,7.0,SACSSSU+7P-H2S-H2O,2194.141249,2194.1412,2195.149074,2195.1491,XACSSSU+7P
S,0,1,1,2,2,7,_H2S_H2O,7.0,SCGSSUU+7P-H2S-H2O,2194.159007,2194.159,2195.1668320000003,2195.1668,XCGSSUU+7P
S,1,3,0,2,0,7,_H2S,7.0,SACCCSS+7P-H2S,2194.206625,2194.2066,2195.21445,2195.2144,XACCCSS+7P
S,0,3,1,1,1,7,_H2S,7.0,SCCCGSU+7P-H2S,2194.224383,2194.2244,2195.2322080000004,2195.2322,XCCCGSU+7P
S,1,1,2,2,0,6,_H2S,7.0,SACGGSS+6P-H2S,2194.252588,2194.2526,2195.260413,2195.2604,XACGGSS+6P
S,0,1,3,1,1,6,_H2S,7.0,SCGGGSU+6P-H2S,2194.270346,2194.2703,2195.278171,2195.2782,XCGGGSU+6P
S,1,0,0,3,2,7,_H2S_H2O,7.0,SASSSUU+7P-H2S-H2O,2195.125265,2195.1253,2196.1330900000003,2196.1331,XASSSUU+7P
S,0,0,1,2,3,7,_H2S_H2O,7.0,SGSSUUU+7P-H2S-H2O,2195.143023,2195.143,2196.150848,2196.1508,XGSSUUU+7P
S,1,2,0,2,1,7,_H2S,7.0,SACCSSU+7P-H2S,2195.190641,2195.1906,2196.1984660000003,2196.1985,XACCSSU+7P
S,0,2,1,1,2,7,_H2S,7.0,SCCGSUU+7P-H2S,2195.208399,2195.2084,2196.2162240000002,2196.2162,XCCGSUU+7P
S,2,0,1,3,0,6,_H2S,7.0,SAAGSSS+6P-H2S,2195.218846,2195.2188,2196.2266710000004,2196.2267,XAAGSSS+6P
S,1,0,2,2,1,6,_H2S,7.0,SAGGSSU+6P-H2S,2195.236604,2195.2366,2196.2444290000003,2196.2444,XAGGSSU+6P
S,0,0,3,1,2,6,_H2S,7.0,SGGGSUU+6P-H2S,2195.254362,2195.2544,2196.2621870000003,2196.2622,XGGGSUU+6P
S,1,1,0,2,2,7,_H2S,7.0,SACSSUU+7P-H2S,2196.174657,2196.1747,2197.182482,2197.1825,XACSSUU+7P
S,0,1,1,1,3,7,_H2S,7.0,SCGSUUU+7P-H2S,2196.192415,2196.1924,2197.20024,2197.2002,XCGSUUU+7P
S,1,0,0,2,3,7,_H2S,7.0,SASSUUU+7P-H2S,2197.158673,2197.1587,2198.166498,2198.1665,XASSUUU+7P
S,0,0,1,1,4,7,_H2S,7.0,SGSUUUU+7P-H2S,2197.176431,2197.1764,2198.184256,2198.1843,XGSUUUU+7P
S,0,6,0,0,0,8,_H2S_H2O,7.0,SCCCCCC+8P-H2S-H2O,2198.228814,2198.2288,2199.236639,2199.2366,XCCCCCC+8P
S,0,4,2,0,0,7,_H2S_H2O,7.0,SCCCCGG+7P-H2S-H2O,2198.274777,2198.2748,2199.282602,2199.2826,XCCCCGG+7P
S,0,2,4,0,0,6,_H2S_H2O,7.0,SCCGGGG+6P-H2S-H2O,2198.32074,2198.3207,2199.3285650000003,2199.3286,XCCGGGG+6P
S,5,0,1,0,0,6,_H2S_H2O,7.0,SAAAAAG+6P-H2S-H2O,2198.358461,2198.3585,2199.366286,2199.3663,XAAAAAG+6P
S,0,5,0,0,1,8,_H2S_H2O,7.0,SCCCCCU+8P-H2S-H2O,2199.21283,2199.2128,2200.220655,2200.2207,XCCCCCU+8P
S,1,3,1,1,0,7,_H2S_H2O,7.0,SACCCGS+7P-H2S-H2O,2199.241035,2199.241,2200.24886,2200.2489,XACCCGS+7P
S,0,3,2,0,1,7,_H2S_H2O,7.0,SCCCGGU+7P-H2S-H2O,2199.258793,2199.2588,2200.266618,2200.2666,XCCCGGU+7P
S,1,1,3,1,0,6,_H2S_H2O,7.0,SACGGGS+6P-H2S-H2O,2199.286998,2199.287,2200.294823,2200.2948,XACGGGS+6P
S,0,1,4,0,1,6,_H2S_H2O,7.0,SCGGGGU+6P-H2S-H2O,2199.304756,2199.3048,2200.312581,2200.3126,XCGGGGU+6P
S,0,4,0,0,2,8,_H2S_H2O,7.0,SCCCCUU+8P-H2S-H2O,2200.196846,2200.1968,2201.204671,2201.2047,XCCCCUU+8P
S,2,2,0,2,0,7,_H2S_H2O,7.0,SAACCSS+7P-H2S-H2O,2200.207293,2200.2073,2201.215118,2201.2151,XAACCSS+7P
S,1,2,1,1,1,7,_H2S_H2O,7.0,SACCGSU+7P-H2S-H2O,2200.225051,2200.2251,2201.232876,2201.2329,XACCGSU+7P
S,0,2,2,0,2,7,_H2S_H2O,7.0,SCCGGUU+7P-H2S-H2O,2200.242809,2200.2428,2201.250634,2201.2506,XCCGGUU+7P
S,2,0,2,2,0,6,_H2S_H2O,7.0,SAAGGSS+6P-H2S-H2O,2200.253256,2200.2533,2201.261081,2201.2611,XAAGGSS+6P
S,1,0,3,1,1,6,_H2S_H2O,7.0,SAGGGSU+6P-H2S-H2O,2200.271014,2200.271,2201.278839,2201.2788,XAGGGSU+6P
S,0,0,4,0,2,6,_H2S_H2O,7.0,SGGGGUU+6P-H2S-H2O,2200.288772,2200.2888,2201.296597,2201.2966,XGGGGUU+6P
S,1,4,1,0,0,7,_H2S,7.0,SACCCCG+7P-H2S,2200.290427,2200.2904,2201.298252,2201.2983,XACCCCG+7P
S,1,2,3,0,0,6,_H2S,7.0,SACCGGG+6P-H2S,2200.33639,2200.3364,2201.344215,2201.3442,XACCGGG+6P
S,6,0,0,0,0,6,_H2S,7.0,SAAAAAA+6P-H2S,2200.374111,2200.3741,2201.381936,2201.3819,XAAAAAA+6P
S,0,3,0,0,3,8,_H2S_H2O,7.0,SCCCUUU+8P-H2S-H2O,2201.180862,2201.1809,2202.1886870000003,2202.1887,XCCCUUU+8P
S,2,1,0,2,1,7,_H2S_H2O,7.0,SAACSSU+7P-H2S-H2O,2201.191309,2201.1913,2202.199134,2202.1991,XAACSSU+7P
S,1,1,1,1,2,7,_H2S_H2O,7.0,SACGSUU+7P-H2S-H2O,2201.209067,2201.2091,2202.216892,2202.2169,XACGSUU+7P
S,0,1,2,0,3,7,_H2S_H2O,7.0,SCGGUUU+7P-H2S-H2O,2201.226825,2201.2268,2202.2346500000003,2202.2347,XCGGUUU+7P
S,2,3,0,1,0,7,_H2S,7.0,SAACCCS+7P-H2S,2201.256685,2201.2567,2202.26451,2202.2645,XAACCCS+7P
S,1,3,1,0,1,7,_H2S,7.0,SACCCGU+7P-H2S,2201.274443,2201.2744,2202.282268,2202.2823,XACCCGU+7P
S,2,1,2,1,0,6,_H2S,7.0,SAACGGS+6P-H2S,2201.302648,2201.3026,2202.310473,2202.3105,XAACGGS+6P
S,1,1,3,0,1,6,_H2S,7.0,SACGGGU+6P-H2S,2201.320406,2201.3204,2202.328231,2202.3282,XACGGGU+6P
S,0,2,0,0,4,8,_H2S_H2O,7.0,SCCUUUU+8P-H2S-H2O,2202.164878,2202.1649,2203.172703,2203.1727,XCCUUUU+8P
S,2,0,0,2,2,7,_H2S_H2O,7.0,SAASSUU+7P-H2S-H2O,2202.175325,2202.1753,2203.1831500000003,2203.1832,XAASSUU+7P
S,1,0,1,1,3,7,_H2S_H2O,7.0,SAGSUUU+7P-H2S-H2O,2202.193083,2202.1931,2203.2009080000003,2203.2009,XAGSUUU+7P
S,0,0,2,0,4,7,_H2S_H2O,7.0,SGGUUUU+7P-H2S-H2O,2202.210841,2202.2108,2203.218666,2203.2187,XGGUUUU+7P
S,2,2,0,1,1,7,_H2S,7.0,SAACCSU+7P-H2S,2202.240701,2202.2407,2203.2485260000003,2203.2485,XAACCSU+7P
S,1,2,1,0,2,7,_H2S,7.0,SACCGUU+7P-H2S,2202.258459,2202.2585,2203.2662840000003,2203.2663,XACCGUU+7P
S,3,0,1,2,0,6,_H2S,7.0,SAAAGSS+6P-H2S,2202.268906,2202.2689,2203.276731,2203.2767,XAAAGSS+6P
S,2,0,2,1,1,6,_H2S,7.0,SAAGGSU+6P-H2S,2202.286664,2202.2867,2203.2944890000003,2203.2945,XAAGGSU+6P
S,1,0,3,0,2,6,_H2S,7.0,SAGGGUU+6P-H2S,2202.304422,2202.3044,2203.3122470000003,2203.3122,XAGGGUU+6P
S,0,1,0,5,0,7,_H2S_H2O,7.0,SCSSSSS+7P-H2S-H2O,2203.068346,2203.0683,2204.076171,2204.0762,XCSSSSS+7P
S,0,1,0,0,5,8,_H2S_H2O,7.0,SCUUUUU+8P-H2S-H2O,2203.148894,2203.1489,2204.156719,2204.1567,XCUUUUU+8P
S,2,1,0,1,2,7,_H2S,7.0,SAACSUU+7P-H2S,2203.224717,2203.2247,2204.232542,2204.2325,XAACSUU+7P
S,1,1,1,0,3,7,_H2S,7.0,SACGUUU+7P-H2S,2203.242475,2203.2425,2204.2503,2204.2503,XACGUUU+7P
S,0,0,0,5,1,7,_H2S_H2O,7.0,SSSSSSU+7P-H2S-H2O,2204.052362,2204.0524,2205.060187,2205.0602,XSSSSSU+7P
S,0,2,0,4,0,7,_H2S,7.0,SCCSSSS+7P-H2S,2204.117738,2204.1177,2205.125563,2205.1256,XCCSSSS+7P
S,0,0,0,0,6,8,_H2S_H2O,7.0,SUUUUUU+8P-H2S-H2O,2204.13291,2204.1329,2205.140735,2205.1407,XUUUUUU+8P
S,0,0,2,4,0,6,_H2S,7.0,SGGSSSS+6P-H2S,2204.163701,2204.1637,2205.171526,2205.1715,XGGSSSS+6P
S,2,0,0,1,3,7,_H2S,7.0,SAASUUU+7P-H2S,2204.208733,2204.2087,2205.216558,2205.2166,XAASUUU+7P
S,1,0,1,0,4,7,_H2S,7.0,SAGUUUU+7P-H2S,2204.226491,2204.2265,2205.234316,2205.2343,XAGUUUU+7P
S,0,1,0,4,1,7,_H2S,7.0,SCSSSSU+7P-H2S,2205.101754,2205.1018,2206.109579,2206.1096,XCSSSSU+7P
S,0,0,0,4,2,7,_H2S,7.0,SSSSSUU+7P-H2S,2206.08577,2206.0858,2207.0935950000003,2207.0936,XSSSSUU+7P
S,2,3,1,0,0,7,_H2S_H2O,7.0,SAACCCG+7P-H2S-H2O,2206.291095,2206.2911,2207.29892,2207.2989,XAACCCG+7P
S,2,1,3,0,0,6,_H2S_H2O,7.0,SAACGGG+6P-H2S-H2O,2206.337058,2206.3371,2207.344883,2207.3449,XAACGGG+6P
S,3,2,0,1,0,7,_H2S_H2O,7.0,SAAACCS+7P-H2S-H2O,2207.257353,2207.2574,2208.265178,2208.2652,XAAACCS+7P
S,2,2,1,0,1,7,_H2S_H2O,7.0,SAACCGU+7P-H2S-H2O,2207.275111,2207.2751,2208.282936,2208.2829,XAACCGU+7P
S,3,0,2,1,0,6,_H2S_H2O,7.0,SAAAGGS+6P-H2S-H2O,2207.303316,2207.3033,2208.311141,2208.3111,XAAAGGS+6P
S,2,0,3,0,1,6,_H2S_H2O,7.0,SAAGGGU+6P-H2S-H2O,2207.321074,2207.3211,2208.328899,2208.3289,XAAGGGU+6P
S,3,1,0,1,1,7,_H2S_H2O,7.0,SAAACSU+7P-H2S-H2O,2208.241369,2208.2414,2209.249194,2209.2492,XAAACSU+7P
S,2,1,1,0,2,7,_H2S_H2O,7.0,SAACGUU+7P-H2S-H2O,2208.259127,2208.2591,2209.266952,2209.267,XAACGUU+7P
S,3,3,0,0,0,7,_H2S,7.0,SAAACCC+7P-H2S,2208.306745,2208.3067,2209.31457,2209.3146,XAAACCC+7P
S,3,1,2,0,0,6,_H2S,7.0,SAAACGG+6P-H2S,2208.352708,2208.3527,2209.360533,2209.3605,XAAACGG+6P
S,0,2,1,3,0,7,_H2S_H2O,7.0,SCCGSSS+7P-H2S-H2O,2209.152148,2209.1521,2210.1599730000003,2210.16,XCCGSSS+7P
S,0,0,3,3,0,6,_H2S_H2O,7.0,SGGGSSS+6P-H2S-H2O,2209.198111,2209.1981,2210.2059360000003,2210.2059,XGGGSSS+6P
S,3,0,0,1,2,7,_H2S_H2O,7.0,SAAASUU+7P-H2S-H2O,2209.225385,2209.2254,2210.2332100000003,2210.2332,XAAASUU+7P
S,2,0,1,0,3,7,_H2S_H2O,7.0,SAAGUUU+7P-H2S-H2O,2209.243143,2209.2431,2210.2509680000003,2210.251,XAAGUUU+7P
S,3,2,0,0,1,7,_H2S,7.0,SAAACCU+7P-H2S,2209.290761,2209.2908,2210.2985860000003,2210.2986,XAAACCU+7P
S,4,0,1,1,0,6,_H2S,7.0,SAAAAGS+6P-H2S,2209.318966,2209.319,2210.326791,2210.3268,XAAAAGS+6P
S,3,0,2,0,1,6,_H2S,7.0,SAAAGGU+6P-H2S,2209.336724,2209.3367,2210.344549,2210.3445,XAAAGGU+6P
S,1,1,0,4,0,7,_H2S_H2O,7.0,SACSSSS+7P-H2S-H2O,2210.118406,2210.1184,2211.126231,2211.1262,XACSSSS+7P
S,0,1,1,3,1,7,_H2S_H2O,7.0,SCGSSSU+7P-H2S-H2O,2210.136164,2210.1362,2211.143989,2211.144,XCGSSSU+7P
S,0,3,1,2,0,7,_H2S,7.0,SCCCGSS+7P-H2S,2210.20154,2210.2015,2211.209365,2211.2094,XCCCGSS+7P
S,0,1,3,2,0,6,_H2S,7.0,SCGGGSS+6P-H2S,2210.247503,2210.2475,2211.255328,2211.2553,XCGGGSS+6P
S,3,1,0,0,2,7,_H2S,7.0,SAAACUU+7P-H2S,2210.274777,2210.2748,2211.282602,2211.2826,XAAACUU+7P
S,1,0,0,4,1,7,_H2S_H2O,7.0,SASSSSU+7P-H2S-H2O,2211.102422,2211.1024,2212.110247,2212.1102,XASSSSU+7P
S,0,0,1,3,2,7,_H2S_H2O,7.0,SGSSSUU+7P-H2S-H2O,2211.12018,2211.1202,2212.128005,2212.128,XGSSSUU+7P
S,1,2,0,3,0,7,_H2S,7.0,SACCSSS+7P-H2S,2211.167798,2211.1678,2212.175623,2212.1756,XACCSSS+7P
S,0,2,1,2,1,7,_H2S,7.0,SCCGSSU+7P-H2S,2211.185556,2211.1856,2212.193381,2212.1934,XCCGSSU+7P
S,1,0,2,3,0,6,_H2S,7.0,SAGGSSS+6P-H2S,2211.213761,2211.2138,2212.221586,2212.2216,XAGGSSS+6P
S,0,0,3,2,1,6,_H2S,7.0,SGGGSSU+6P-H2S,2211.231519,2211.2315,2212.239344,2212.2393,XGGGSSU+6P
S,3,0,0,0,3,7,_H2S,7.0,SAAAUUU+7P-H2S,2211.258793,2211.2588,2212.266618,2212.2666,XAAAUUU+7P
S,1,1,0,3,1,7,_H2S,7.0,SACSSSU+7P-H2S,2212.151814,2212.1518,2213.159639,2213.1596,XACSSSU+7P
S,0,1,1,2,2,7,_H2S,7.0,SCGSSUU+7P-H2S,2212.169572,2212.1696,2213.177397,2213.1774,XCGSSUU+7P
S,1,0,0,3,2,7,_H2S,7.0,SASSSUU+7P-H2S,2213.13583,2213.1358,2214.1436550000003,2214.1437,XASSSUU+7P
S,0,0,1,2,3,7,_H2S,7.0,SGSSUUU+7P-H2S,2213.153588,2213.1536,2214.1614130000003,2214.1614,XGSSUUU+7P
S,4,2,0,0,0,7,_H2S_H2O,7.0,SAAAACC+7P-H2S-H2O,2214.307413,2214.3074,2215.315238,2215.3152,XAAAACC+7P
S,4,0,2,0,0,6,_H2S_H2O,7.0,SAAAAGG+6P-H2S-H2O,2214.353376,2214.3534,2215.361201,2215.3612,XAAAAGG+6P
S,0,5,0,1,0,8,_H2S_H2O,7.0,SCCCCCS+8P-H2S-H2O,2215.189987,2215.19,2216.1978120000003,2216.1978,XCCCCCS+8P
S,0,3,2,1,0,7,_H2S_H2O,7.0,SCCCGGS+7P-H2S-H2O,2215.23595,2215.2359,2216.243775,2216.2438,XCCCGGS+7P
S,0,1,4,1,0,6,_H2S_H2O,7.0,SCGGGGS+6P-H2S-H2O,2215.281913,2215.2819,2216.289738,2216.2897,XCGGGGS+6P
S,4,1,0,0,1,7,_H2S_H2O,7.0,SAAAACU+7P-H2S-H2O,2215.291429,2215.2914,2216.299254,2216.2993,XAAAACU+7P
S,0,4,0,1,1,8,_H2S_H2O,7.0,SCCCCSU+8P-H2S-H2O,2216.174003,2216.174,2217.181828,2217.1818,XCCCCSU+8P
S,1,2,1,2,0,7,_H2S_H2O,7.0,SACCGSS+7P-H2S-H2O,2216.202208,2216.2022,2217.2100330000003,2217.21,XACCGSS+7P
S,0,2,2,1,1,7,_H2S_H2O,7.0,SCCGGSU+7P-H2S-H2O,2216.219966,2216.22,2217.2277910000003,2217.2278,XCCGGSU+7P
S,0,6,0,0,0,8,_H2S,7.0,SCCCCCC+8P-H2S,2216.239379,2216.2394,2217.2472040000002,2217.2472,XCCCCCC+8P
S,1,0,3,2,0,6,_H2S_H2O,7.0,SAGGGSS+6P-H2S-H2O,2216.248171,2216.2482,2217.2559960000003,2217.256,XAGGGSS+6P
S,0,0,4,1,1,6,_H2S_H2O,7.0,SGGGGSU+6P-H2S-H2O,2216.265929,2216.2659,2217.2737540000003,2217.2738,XGGGGSU+6P
S,4,0,0,0,2,7,_H2S_H2O,7.0,SAAAAUU+7P-H2S-H2O,2216.275445,2216.2754,2217.2832700000004,2217.2833,XAAAAUU+7P
S,0,4,2,0,0,7,_H2S,7.0,SCCCCGG+7P-H2S,2216.285342,2216.2853,2217.2931670000003,2217.2932,XCCCCGG+7P
S,0,2,4,0,0,6,_H2S,7.0,SCCGGGG+6P-H2S,2216.331305,2216.3313,2217.3391300000003,2217.3391,XCCGGGG+6P
S,5,0,1,0,0,6,_H2S,7.0,SAAAAAG+6P-H2S,2216.369026,2216.369,2217.376851,2217.3769,XAAAAAG+6P
S,0,3,0,1,2,8,_H2S_H2O,7.0,SCCCSUU+8P-H2S-H2O,2217.158019,2217.158,2218.165844,2218.1658,XCCCSUU+8P
S,2,1,0,3,0,7,_H2S_H2O,7.0,SAACSSS+7P-H2S-H2O,2217.168466,2217.1685,2218.176291,2218.1763,XAACSSS+7P
S,1,1,1,2,1,7,_H2S_H2O,7.0,SACGSSU+7P-H2S-H2O,2217.186224,2217.1862,2218.194049,2218.194,XACGSSU+7P
S,0,1,2,1,2,7,_H2S_H2O,7.0,SCGGSUU+7P-H2S-H2O,2217.203982,2217.204,2218.211807,2218.2118,XCGGSUU+7P
S,0,5,0,0,1,8,_H2S,7.0,SCCCCCU+8P-H2S,2217.223395,2217.2234,2218.23122,2218.2312,XCCCCCU+8P
S,1,3,1,1,0,7,_H2S,7.0,SACCCGS+7P-H2S,2217.2516,2217.2516,2218.259425,2218.2594,XACCCGS+7P
S,0,3,2,0,1,7,_H2S,7.0,SCCCGGU+7P-H2S,2217.269358,2217.2694,2218.277183,2218.2772,XCCCGGU+7P
S,1,1,3,1,0,6,_H2S,7.0,SACGGGS+6P-H2S,2217.297563,2217.2976,2218.305388,2218.3054,XACGGGS+6P
S,0,1,4,0,1,6,_H2S,7.0,SCGGGGU+6P-H2S,2217.315321,2217.3153,2218.323146,2218.3231,XCGGGGU+6P
